,file_name,total_mass
129,arc_pair_649812,10.528972657590664
130,arc_pair_236788,102.56119011494845
131,arc_pair_112778,12.553484119223297
132,arc_pair_168077,24.80709351848538
133,arc_pair_24319,14.04286720352736
134,arc_pair_69335,13.639455977504555
135,arc_pair_573405,15.499987281560806
136,arc_pair_420305,15.719058734762209
137,arc_pair_48468,57.91133774676447
138,arc_pair_325696,50.56723860178484
139,arc_pair_620032,19.692787094167194
140,arc_pair_503212,12.596597215215418
141,arc_pair_712734,16.208887132696315
142,arc_pair_352744,11.715166054597342
143,arc_pair_493026,11.763616192368222
144,arc_pair_127573,37.06883393165802
145,arc_pair_421902,10.498323010761538
146,arc_pair_482637,12.274460069379685
147,arc_pair_449733,8.406197523406828
148,arc_pair_721957,26.03845374465093
149,arc_pair_343155,7.051967488380017
150,arc_pair_638814,8.314086978318084
151,arc_pair_336405,15.820866644272755
152,arc_pair_669548,95.59195127613377
153,arc_pair_635725,14.961317730401058
154,arc_pair_197569,49.15955241124986
155,arc_pair_281112,39.75304067660089
156,arc_pair_355982,16.906086242299793
157,arc_pair_492637,13.096901545485164
158,arc_pair_618958,31.78259339272277
159,arc_pair_686113,8.711234763406026
160,arc_pair_298333,17.64990462181977
161,arc_pair_613247,35.89312530773019
162,arc_pair_640275,16.892486683487522
163,arc_pair_719178,11.068770337152388
164,arc_pair_429061,15.027143636453804
165,arc_pair_18299,19.564724304284248
166,arc_pair_439348,16.970201160928745
167,arc_pair_174668,43.29673048315115
168,arc_pair_317071,16.41355757931845
169,arc_pair_187210,10.978728402150649
170,arc_pair_55935,8.317333728995882
171,arc_pair_424983,12.807226719171588
172,arc_pair_115681,9.992412323828255
173,arc_pair_682629,13.3280359675907
174,arc_pair_388682,32.663492586490946
175,arc_pair_106107,58.3675608292165
176,arc_pair_346584,13.353291968748744
177,arc_pair_380748,24.96551515151515
178,arc_pair_125667,10.758512360745268
179,arc_pair_656572,14.458227605031068
180,arc_pair_686390,12.990766227115605
181,arc_pair_414436,8.94448132780083
182,arc_pair_76756,12.21234690971233
183,arc_pair_426117,12.241783173902377
184,arc_pair_135667,7.177214185072732
185,arc_pair_531949,7.918036561219323
186,arc_pair_200593,9.899195021478691
187,arc_pair_154661,14.523128744439585
188,arc_pair_34030,17.471665400746346
189,arc_pair_184129,29.672357165157663
190,arc_pair_570550,33.622076184937484
191,arc_pair_713349,7.074513381995134
192,arc_pair_38443,15.042182714076443
193,arc_pair_465060,19.357179932078715
194,arc_pair_642927,17.22138475933049
195,arc_pair_185692,23.790073808485552
196,arc_pair_187705,17.705275546939905
197,arc_pair_450284,11.737101321908527
198,arc_pair_457541,29.323259562333394
199,arc_pair_348826,10.332822765931718
200,arc_pair_618237,16.324698297889068
201,arc_pair_364949,17.22528769216938
202,arc_pair_628455,31.960819078536648
203,arc_pair_443386,37.842692690846036
204,arc_pair_501297,31.91459074733096
205,arc_pair_561896,16.485742552489832
206,arc_pair_482375,31.748820754716984
207,arc_pair_91855,24.669086123352415
208,arc_pair_299430,7.739202918685142
209,arc_pair_626918,34.60249471013899
210,arc_pair_612544,22.14664125264977
211,arc_pair_4279,25.68938595711729
212,arc_pair_156522,12.033248928388197
213,arc_pair_502511,20.842555574869152
214,arc_pair_248139,10.316857564752365
215,arc_pair_264056,8.018526806746443
216,arc_pair_170410,13.521040885842115
217,arc_pair_684529,12.092609067280687
218,arc_pair_332041,13.933878755364805
219,arc_pair_523759,10.139522989583512
220,arc_pair_427881,22.124058797060147
221,arc_pair_666310,10.9693545209036
222,arc_pair_181110,50.442199228487475
223,arc_pair_62191,10.844585213467546
224,arc_pair_11846,16.335104712041883
225,arc_pair_426269,9.412794384391912
226,arc_pair_66582,10.167328651005086
227,arc_pair_297992,10.242045975920387
228,arc_pair_156934,9.538899966473153
229,arc_pair_690993,13.736882258201238
230,arc_pair_634163,10.389429826547712
231,arc_pair_46837,17.513885148277822
232,arc_pair_437751,50.677183695076764
233,arc_pair_505542,7.285928036197361
234,arc_pair_159511,16.46117048708054
235,arc_pair_218818,8.241821721104257
236,arc_pair_568971,31.69794345929409
237,arc_pair_181239,18.586662165710212
238,arc_pair_584655,21.03548684317498
239,arc_pair_272244,15.610619343288674
240,arc_pair_404898,16.13251205141939
241,arc_pair_235235,25.20105719944082
242,arc_pair_190582,19.5268454288114
243,arc_pair_229216,14.719064025265578
244,arc_pair_578971,43.71624255248065
245,arc_pair_35733,47.193901870369416
246,arc_pair_588226,18.716642597698133
247,arc_pair_188018,24.75707578322946
248,arc_pair_51022,16.10583913077464
249,arc_pair_658491,24.984511654254806
250,arc_pair_710477,13.272564519879097
251,arc_pair_567387,12.550505421797464
252,arc_pair_259817,19.38398210870904
253,arc_pair_131673,14.040829221730771
254,arc_pair_18,13.497183989875019
255,arc_pair_255137,24.729270446147304
256,arc_pair_636627,17.734911415068805
257,arc_pair_38551,8.668775203605598
258,arc_pair_588363,17.063931583039295
259,arc_pair_452714,17.646448600712766
260,arc_pair_23258,151.56735382566973
261,arc_pair_66644,14.785448875323471
262,arc_pair_585101,6.320740456059441
263,arc_pair_507969,14.005696842432727
264,arc_pair_589572,19.20788448623237
265,arc_pair_140675,15.632667631452001
266,arc_pair_116015,12.133843864326906
267,arc_pair_211785,23.412223335100848
268,arc_pair_556065,13.779093608597286
269,arc_pair_647621,14.51513932349873
270,arc_pair_723252,19.941674945241715
271,arc_pair_12155,10.183015740031017
272,arc_pair_135325,19.09282230998869
273,arc_pair_624548,15.007254464285714
274,arc_pair_672328,21.969647069815245
275,arc_pair_97915,11.096739529632602
