,cell29_HAP1_,cell412_HAP1_,cell547_K562_,cell570_K562_,cell512_K562_,cell583_GM12878_,cell482_HeLa_,cell529_GM12878_,cell13_HeLa_,cell278_HeLa_,cell614_K562_,cell370_HeLa_,cell361_HAP1_,cell38_HAP1_,cell456_HAP1_,cell577_GM12878_,cell587_K562_,cell478_HAP1_,cell43_HAP1_,cell342_HeLa_,cell531_K562_,cell506_K562_,cell539_GM12878_,cell108_HAP1_,cell417_HAP1_,cell517_GM12878_,cell132_HeLa_,cell65_HAP1_,cell504_GM12878_,cell218_HAP1_,cell591_K562_,cell524_GM12878_,cell611_GM12878_,cell301_HeLa_,cell606_GM12878_,cell554_K562_,cell569_GM12878_,cell81_HeLa_,cell299_HeLa_,cell146_HeLa_,cell55_HeLa_,cell404_HAP1_,cell553_GM12878_,cell322_HeLa_,cell399_HAP1_,cell557_GM12878_,cell309_HeLa_,cell602_K562_,cell165_HeLa_,cell174_HAP1_,cell485_HeLa_,cell601_GM12878_,cell540_K562_,cell515_K562_,cell366_HeLa_,cell488_HAP1_,cell527_GM12878_,cell605_GM12878_,cell415_HAP1_,cell588_K562_,cell578_GM12878_,cell610_K562_,cell109_HeLa_,cell507_K562_,cell202_HeLa_,cell552_K562_,cell430_HAP1_,cell235_HAP1_,cell508_GM12878_,cell604_GM12878_,cell246_HeLa_,cell600_GM12878_,cell468_HAP1_,cell597_K562_,cell617_GM12878_,cell513_K562_,cell47_HeLa_,cell603_GM12878_,cell615_K562_,cell542_GM12878_,cell252_HeLa_,cell535_K562_,cell546_GM12878_,cell551_GM12878_,cell207_HeLa_,cell609_K562_,cell423_HeLa_,cell562_GM12878_,cell196_HeLa_,cell432_HAP1_,cell305_HAP1_,cell120_HeLa_,cell571_GM12878_,cell419_HAP1_,cell153_HAP1_,cell77_HAP1_,cell164_HeLa_,cell581_GM12878_,cell516_GM12878_,cell200_HAP1_,cell376_HAP1_,cell255_HAP1_,cell589_K562_,cell262_HAP1_,cell541_K562_,cell523_K562_,cell514_K562_,cell208_HeLa_,cell595_GM12878_,cell590_K562_,cell573_K562_,cell544_K562_,cell619_GM12878_,cell205_HAP1_,cell444_HAP1_,cell9_HeLa_,cell537_K562_,cell500_K562_,cell411_HeLa_,cell219_HeLa_
cell516_GM12878_,3.5045091189765616,3.2217070904311664,3.4885770690338394,3.324841641840073,2.7778120628597103,3.7949156169550275,3.4966998828705105,3.402353389611949,2.7744128972849165,3.1027783584626354,3.2801328441509336,3.0412680575079896,3.5085288150900507,2.4643720099028537,3.7971392177701,3.8209732313436784,3.8168355482221994,4.315088396075897,4.299730476642848,3.313147939437563,3.67550570790076,3.2334780452036975,3.1334445258829673,3.1292047153177522,3.816858603843543,3.3395895094580945,2.5738178513543293,2.8595266689948664,3.8184527966680317,5.380601121859107,2.8673815008187984,4.039980765581025,3.5690558492868627,3.3283565277093192,3.4215784516757353,3.541032818034126,3.5973680289169527,3.324645002805352,3.387650213679599,3.3090580417681235,2.6117206767984786,4.010682760940546,3.5881067749340474,3.9786535219597416,3.7201797501404137,3.1845877857321563,3.3724677523533053,3.2592592938864544,3.1274886016579733,3.3305162229880514,3.5602589573365497,4.284907673977586,3.6695341020365237,3.1555391072334804,2.9537305433623464,3.9577920173225993,2.9224470897422483,3.1773794680510385,3.5578114875621343,3.2593103626229034,3.461461187561919,3.5737940081870168,3.307845975062698,3.5444544338367914,2.8205929998707813,3.026913053261694,4.825275440665135,2.6759759655175657,3.367590812201253,3.828650989079803,3.811886449260834,3.5608211562636916,3.5550445701076585,2.7676605234708447,3.75362159977532,3.176336698836078,3.1366495809233763,3.36119308250156,2.9952449408088238,3.516458699532812,2.414789889291046,3.5248145476851596,3.3169687413145006,3.773052532075895,2.8058749596179418,3.7566509092962717,4.689191452164328,3.2036618479796304,2.7523238129966128,3.0693076417209335,4.218335366944849,3.5203982145354926,2.9971120601232464,4.001620249134733,3.511384207977624,3.5162944961121787,2.873751858222286,2.834183235587178,0.0,4.062446187110583,3.92496467485679,3.0602426576995314,3.057644769923465,3.48167445286688,3.3622494266949197,3.144396185700404,2.721241115901907,3.404878882683042,2.960313148992355,3.2721891751347005,3.63458056793012,2.855477970612569,4.34707897524445,6.043489369137303,4.506368691499677,2.6885895915652096,3.8594119801161426,2.9482499002766853,4.0874378622002645,2.5683225971114663
cell200_HAP1_,5.614031889885451,2.737565060978852,3.38721610904357,3.4986332605790302,3.5654430727427155,4.093012602034669,4.035217123174522,3.502182592681448,5.53717043081612,4.833965372690571,4.3333098300885755,3.97246311048528,3.303733001706148,4.183663100285786,4.173169274875895,5.53243355895504,4.343157314743763,3.9046839618370557,3.13486959893734,3.4405822700171287,5.90209208920154,5.912946528359539,3.1732086511409703,3.9473607743514085,4.399137098843873,5.014918277317228,4.554900781646957,2.4818179701324,7.064085650714773,2.9594345467093177,3.3789198386290735,3.1288210557355605,3.888463972925047,4.6823669012685105,4.709253330270584,2.6280389593468385,3.6870956965763284,6.052361862562064,3.609942760685063,5.363634801506548,4.842330416342187,2.6909043423888273,3.273483428163017,6.602594251155763,4.606294341177433,2.845531849752251,3.6911050886305716,2.8078671787363154,3.4482427425824396,4.1062575259488785,3.6494780609902566,3.147532864764701,5.953879364066143,5.063410967675392,4.213619325208918,3.6100841657862333,3.984922074150232,3.067991234727524,4.300695668676475,3.0062568965819443,6.294856595093272,2.696847337758797,2.8979699362185065,5.144987402453207,3.90856882022536,4.700991924448076,3.6747570042429283,3.6617790160519212,3.657735438937042,4.593536936613953,5.1014682301203855,3.8636267589926785,4.475253992006887,3.9605071803366836,5.831550455868156,5.634434101503015,4.47339935388747,3.7139006431656547,3.522694980063242,5.514751351919253,3.6619334408937623,3.9872577601503663,4.538520295597712,3.1496155930591256,4.128231075925403,3.044199883755945,2.929045273312898,3.2285227595147514,4.395536754851259,4.868504988542508,3.987919241855815,6.286457873249466,4.0354160094888245,3.5780585446050654,3.638928451419755,3.724204612625433,4.125065297134043,4.264845843642549,4.062446187110583,0.0,5.316755391289633,4.779424976017356,3.6851830542000727,4.384852688767462,5.26164440814564,3.4396452290606563,4.110442920445174,6.056387846086318,3.2688466187475,4.42492883833845,3.465456465068229,4.766545295307461,6.473374520382196,3.916877090283257,2.882509555497136,3.2905974267064986,2.82849677477613,5.1826013140832465,5.667780932186042,4.3588513423538915
cell376_HAP1_,3.483106163916603,4.482694915330393,4.446137647618982,4.166044817862207,3.2361578401176856,4.940881592123713,4.757999820795824,4.4355023653335826,2.791518953735296,3.738377620927448,3.480965803724401,3.5025863039757925,3.9463710430208803,2.877092269686786,4.78894191155288,4.934526829106524,3.6596374593978194,5.670536772638369,6.235498994815435,4.6255106359736295,2.9780411138529748,2.8432188008269765,4.922376531508143,4.137100546465815,4.535425430916671,3.8235252988181516,2.3956924409894804,4.145545482367902,4.512651098957065,7.278318765249253,3.3677358154178316,5.33048295598655,4.667578420529276,3.8943704793227427,4.318437337335793,5.014699862858439,4.395955964267444,3.133133278354891,4.259042922417747,3.422733691611107,2.6955449432913277,5.042746001522059,4.904546781571454,3.6346673145496746,4.275061641307297,4.271418627289884,3.989224075377116,4.833460707975807,4.035677563172564,3.964565481436071,4.791637199659583,6.348569609429135,3.3998262807871606,3.028993372991299,3.955315066100675,5.210950060289674,4.447414449050447,4.615007713566568,4.607330726541456,3.8824129900396853,3.6396464141558456,5.455650342681622,4.2715547875976085,3.3380502824610785,3.306010636945209,2.9724109471505047,6.067253480675798,3.165506401545611,4.0565216895791485,4.479092041339332,3.229067275932424,4.3538182145329785,4.074377139887243,3.794306935683446,3.379548063868639,2.9230564005066846,3.6733478793928964,4.710472972415748,3.6794991111473916,3.533213544528808,3.0636610909635342,3.5878346932214567,4.6769980550448675,4.870102854500827,3.8687073605015465,5.138678615009,6.509559512383525,4.431149965207917,3.4003916174358952,2.6565950678693304,5.666517059601468,3.384225040243383,3.753120012924443,5.3971727923072095,4.807181352193928,4.891077300805787,2.990925479066166,3.498914291443848,3.92496467485679,5.316755391289633,0.0,3.4402460222801325,3.691942474611409,3.5044802793421668,2.8790762993860275,4.06971586427896,3.4172962916286513,3.156925232258771,3.914618346312973,3.86902926566723,4.059445762193379,3.232832880789756,4.431852568666719,7.940966031189795,5.831154772790607,3.6307560557841843,4.901982889267082,3.215468944666168,4.470535062125078,2.9876606791591973
cell255_HAP1_,2.884944204625432,3.7081231627979583,3.7995695977739814,3.708852474456159,3.1676885275279743,4.373409331978079,4.066090819090929,3.9319250298706603,2.1712067649702904,3.4877012672834953,3.015980891174663,2.984306957650447,3.824825181154551,2.258408505604386,4.418421817180572,3.5534582044666667,3.4400079446221348,5.151919245230214,5.703686619366896,3.8284291658606815,3.134377878309361,2.501018237680917,3.612203116359991,3.3214385557703983,3.556243244273856,3.4345831106423717,2.1543388963566708,3.115898610066127,3.587854637244226,6.484079195207169,3.1874477451733654,4.524145956913976,3.4807729897115607,3.369724023075758,3.4194832811708076,4.667909807379386,4.094823096017335,2.887654681717734,3.53469394338607,2.577552893503687,2.163688236089495,4.464323731146218,4.391830035768345,3.094825330859907,3.760704510239031,3.5067999839978405,3.798806122694714,4.000431669420459,3.6819513264249877,2.983682836434261,4.124760041835044,5.282572344458087,2.786367883986167,2.75576765517831,3.395651987330819,4.407074975051928,3.9053889916392737,4.097536210999843,4.1340579639532,3.446047974096951,3.0913069599606384,4.576836959576383,3.420332335990016,2.9836215345268804,2.579083254550712,2.967436111903723,5.574743182966772,2.709719097515297,3.2538433426651796,3.924500797429199,3.091234404395736,3.9652969353788943,3.6571848948350416,3.129337050566784,3.761884314102412,2.4621407840985055,3.037609084263985,4.225401628138337,3.1958020274437127,2.961982528724401,2.2574078115238447,3.313669631907469,3.520788500698895,4.04020626641811,2.997248200738741,4.581037802084558,5.750857608501074,3.8757055701930803,2.4226815197653266,2.5452046428653663,4.434837419475337,3.3583018952840975,2.9345022079913283,4.879209869501848,4.024732673566605,3.8188783557921457,2.2967092230925337,2.7554904488220138,3.0602426576995314,4.779424976017356,3.4402460222801325,0.0,3.505892541732029,3.461736858364214,2.915604447100561,3.268398929361858,2.5781808978573215,2.8395377785693245,3.5292399391577964,3.361869446229998,3.5820437090130897,2.8459194864430657,4.589755530567064,7.077922150708957,5.178136675189515,2.9734439330350515,4.380590068120849,2.699130410676732,3.516724937145945,2.128775490869459
cell589_K562_,4.182703063201455,2.984999321811812,2.653110883023988,2.9253798177106827,2.2343841170197116,4.021640787250016,3.8049408204613107,2.959412466818006,3.5630159677548687,3.3938479401148753,2.9226417831280376,3.1012376154641923,3.4202949321179137,2.887468927704163,3.6671764056877447,4.4252953941426325,2.7196581123777137,4.3475825211433206,4.084297187228267,3.155902809326988,3.414300673314255,3.227685269791102,2.9317022900582783,3.495499234721135,3.609905069948679,3.808232258613586,2.906220360301821,2.4891389105785944,5.043477714865607,4.483235621408765,2.285515054523832,3.7694398498989496,3.6307084362225677,3.4542066222038406,3.3283899861450204,3.176045674961352,3.159400641925642,3.778749135609159,3.4169476103625147,3.5870065714714965,2.992904840783522,3.394338705350277,3.1145325523806644,4.608445794808638,3.9815481936325425,3.1511785676980155,3.4251676070863653,3.0843659463984325,3.1818118288668704,3.2988023425092425,3.8181034822474427,4.1744538785324945,3.2839423087084985,2.969642089343247,3.7563872551317745,3.9817586488424075,3.470510133891261,2.9482833956706713,3.7041239326363207,2.212853355188914,3.9376257788654563,3.056677179571296,2.979931215106685,2.825283989596728,3.076736288154877,2.950098037583086,4.278175862802092,2.734221270158339,3.541305721211892,3.7588027330372156,3.881448896877947,3.1078664762970547,3.6769444297980995,2.7434272599573504,4.015282613954437,3.109627241935309,3.589650122746589,3.4171513046516084,2.1527678528791365,3.4752276776631534,2.511458802205656,2.348438980522201,3.552038592687895,3.3122472269295242,3.1739304148159446,2.908322775971249,3.693180972766977,3.0420001259979945,3.1339750483549196,2.9697880597167634,4.552317955405108,4.534294928429526,3.3553399596181546,4.182700696865907,3.440848207373166,4.19113956868985,2.8674682740227646,3.1527913946696535,3.057644769923465,3.6851830542000727,3.691942474611409,3.505892541732029,0.0,3.377422367706833,3.082140043919707,2.6168397927841895,2.7229751380036524,3.6067615185559276,3.032253645964576,2.9483319583857783,2.798650690568323,2.782808529748988,4.967050742529086,5.32113664905325,3.8686821066617316,2.9490787556954854,3.01839323495948,2.812872671958936,4.629319828489893,3.114747290957663
cell262_HAP1_,4.616392523205865,3.7852528895399224,3.8821423619740685,3.9109093676796647,3.4025505800001765,4.4608450779558275,4.447795603339349,3.7645995684874283,3.500977176956589,3.5082467825102563,3.5120186581989277,3.654647990215489,3.795011476376793,3.204230207669681,4.246283144288484,4.835336298169675,3.597211560855829,5.023982434520679,5.131859581311125,3.927577924806161,3.9530161614807158,3.6769105344439996,3.758819195888404,3.908523272525044,4.217323702254295,3.673196484036441,3.017760877789497,3.2719280811888307,5.0852155208601975,5.421057780090344,3.3036503565930397,4.207965356013496,3.852793324266071,3.6951466987302055,4.266662396380481,4.1134487590542514,4.186137834024467,3.875851566035214,3.463550537546533,4.308624842614611,3.305879271617774,4.09523907983023,4.101804574353803,4.009362146769202,4.252795218274037,3.586642471770772,3.641897270665888,3.9539283619353767,3.5619229523362783,3.8308163212142805,4.089840166341756,5.086261599968823,4.054278573077197,3.755671551140331,3.6806345461505785,4.146242031275914,3.8299717626200684,3.7099122492697747,4.021749805719087,3.680576909740602,4.418860063602691,4.046316078052765,3.8218632210178543,3.5590938987648166,3.438703307314318,3.7917793359266927,5.515826085122637,3.3733991888418853,4.11591107780455,4.564318448187262,3.7466993632165266,3.8662567970435218,4.615545371765341,3.635205489112087,3.743061004497987,3.6563294030318225,3.396299330541475,3.790125844295039,3.3157601769731486,3.620522703669403,3.078798510245646,3.7663050812547203,3.8455991548225517,3.7111686039716796,3.8897435907535765,4.097437787316355,4.863287376378137,3.6059597070631946,3.5675375225283705,3.2520608774990225,4.624294001152428,4.272488508187911,4.141467072808709,4.672238471917386,4.230447260364475,4.418577667288984,3.0994771062561,3.2320379894627225,3.48167445286688,4.384852688767462,3.5044802793421668,3.461736858364214,3.377422367706833,0.0,3.273205595298246,3.514140759998744,3.323011519339273,3.7722345950235603,3.3632020332257544,3.7713238440631383,3.7753213055014037,3.441497103397214,5.134331752382144,6.195200648738094,4.544026893082806,3.141324146008555,4.131722920598057,3.6349694380285946,4.354673393912847,3.3063820782868105
cell541_K562_,3.1805824062127126,3.924907161757125,4.012712351729463,3.7774448271403696,2.8441088921770232,4.441845444761748,4.430663959987021,3.899774829221686,2.3684799888524015,3.5253353730814148,2.7475937240608306,3.3318377523603124,3.7560927243573428,2.62491043761933,4.535099890213013,4.403179988587434,3.1709922341911776,5.401870343950838,6.02190325628044,4.234813582271063,2.582381916718289,2.213027901044282,4.220363210821426,3.830386630084149,3.869998220861195,3.4843246371321372,2.420075287595626,3.3810336791190347,3.9963146009682897,6.400384556416938,2.8768791444258994,4.640803829731402,3.849481135289775,3.406419564440018,3.8371168040841,4.581658174838004,4.002097154296103,3.000314269962872,4.111635690844043,3.0247923804153265,2.4561677235936807,4.7023109839987,4.575132980786448,3.71426489371688,3.844137507837761,4.016624682460055,4.072400189322076,4.133501845581789,3.950366953127479,3.3891116010089704,4.595675181280731,5.918411584572102,2.4220282007580427,2.535782030339182,3.9030576060575215,4.9644011229556995,4.1609288018666355,4.309789685987611,4.409945419050592,3.406584089527772,3.0821455447154396,4.6779857419447985,3.723980489639678,2.615157968464227,3.0517495605339855,2.507280374914834,6.1074257488054435,3.097164912172319,3.935975178759007,3.701082157655736,3.6721591364070285,3.8315150190187923,4.175984840504197,3.4321113230284017,3.537560663711564,2.3354536940524087,3.490659500157789,3.9857374623893156,3.0003246025007106,3.1166953571558187,2.6645684711891837,3.0644977579896553,3.91314473485005,4.458921887329198,3.305017259733172,4.142221696005036,5.9902189976792695,4.16000498287175,2.7989022732704916,2.326470814039658,5.301651875134548,3.6534500143021242,3.5004488508366154,5.043144230400118,4.122236505892792,4.655561629134194,2.4023852938250396,3.1206780130159104,3.3622494266949197,5.26164440814564,2.8790762993860275,2.915604447100561,3.082140043919707,3.273205595298246,0.0,3.1440503673995948,2.8396354989072297,2.8577708976396883,3.5768309614745073,3.158500893848475,3.31896712701792,2.8361486686747774,4.666503607448627,7.64062445600625,5.184925280426558,3.225646598259782,4.468701525378414,2.26282914528098,4.564389842363406,2.776217550656919
cell523_K562_,4.356655385330693,2.6779966715717,3.153573470793179,2.8936391306207754,2.6712682222354958,3.3354355333159136,3.7232552207967933,2.949073768138407,3.5368073732733514,3.66086589756586,3.1304050084044683,2.908694011805557,3.2044160738369056,2.8989236365465834,3.6919209524801824,4.400712904269085,2.8206400553231434,4.251086625576592,3.9879770502460032,2.9601695701506037,4.155826597213759,3.8855532030806517,2.6902707055372534,3.4161706701812764,3.0518455311514114,3.8689839360158116,2.97520122278506,2.3923455281733643,5.107800972116833,4.151789438689894,2.671017776189066,3.5205741384133207,3.4137400296362856,3.416867803819745,3.344294799260247,2.790432639280879,3.2346225459634352,4.075683373398325,2.9518585690346075,3.454014826445136,3.036380361089668,3.155745809372794,3.0020487809175083,4.683550131695532,4.1745779979496,2.82047678695369,3.318029264939036,3.0487772598874834,3.2204771438976456,3.424318381010774,3.5294767539680136,3.689359609825111,3.5954978998211944,3.0946364052024213,3.8884147581825563,3.604379811674847,3.573131691199258,2.954026817451889,3.7630490677089217,2.479740013868258,4.455769865833992,3.0003085626688595,2.793284441646683,3.4300567819875005,3.030340765182334,3.220002287385351,4.366562062546908,3.1173799772516806,3.697293397977945,3.6880424632926587,3.5521394746384063,3.1609392202783093,3.804683717512767,3.0626617374961604,4.249094005716464,3.5735075374549945,3.185342732154039,3.4768034116538535,2.553585290952106,3.938099122025082,2.466543261312009,2.596088539076904,3.5758243931355578,3.191421095618268,3.178129462398419,2.7549276452847904,3.537294774271885,3.0616254399908938,3.027393826138381,3.460644521700668,4.0805348819216825,4.692182371064802,3.4578370911267986,3.880494452172427,3.291768548337692,3.594081781415297,2.6753042415744304,3.2080584426875136,3.144396185700404,3.4396452290606563,4.06971586427896,3.268398929361858,2.6168397927841895,3.514140759998744,3.1440503673995948,0.0,2.6262490029078087,3.9504675636090516,2.8039892141524736,2.949139161363905,2.974481665833393,3.309251200868275,5.25314353870103,4.850787011269019,3.4394424691124494,3.058643085203662,3.1832714381002827,3.12711742398863,4.371713602234047,2.9949014512686816
cell514_K562_,3.6564828347667406,3.230332174246323,3.3203998459481108,2.956098624779587,2.492774698939546,3.9561224411159146,3.6332706378361928,3.1532026965805833,2.691510542052699,3.332628081827713,2.8878973261232717,2.7164241252450605,3.1967202567040838,2.275600583829293,3.8645645714965804,3.9337785239790333,3.1124514082977877,4.4598043671701255,4.713479903970857,3.2411089384558838,3.3844138981024026,3.0039429487303413,3.33970341707163,3.2292763055608926,3.2965531813908795,3.5402829713619877,2.213502569883243,2.7422453096953805,4.141413164618395,5.2095459348766795,2.5818086343369653,3.8973178963816917,3.1759811309215067,3.356293435857297,3.2515915256493297,3.512280701434668,3.9406081665080688,3.1553120761922377,3.0516903136467897,2.8977100343814435,2.4409171629352255,3.7538636219178985,3.9903596627894142,3.7698257188257926,3.8251479014358836,3.1209069654130968,3.2462186294734474,3.5468531373604737,3.093822857154854,3.150785485408427,3.6724545787302096,4.485721248976294,2.88080546155101,2.469470278632699,3.4106528671231002,3.5472265925397366,3.6107665990406965,3.161894407200241,3.7299038155231754,2.842208641854198,3.808105849335236,3.465998766583546,3.139508324574826,2.8391011752963484,2.6422399058015884,2.8015639209975527,4.883842310703596,2.7075895713341125,3.4847178088467614,3.208933376974436,3.209112237636874,3.7255374855885224,3.6350009466208855,2.7501250037975904,3.636069067591433,2.7371934371784263,3.102375439120114,3.520827279066737,2.531079651374891,3.211841525127074,2.3486582680497605,2.6439074530515416,3.1844280982653537,3.625893056802683,2.9314424314898044,3.3048957208236587,4.282730450941553,3.3201237830000814,2.615727584526427,2.7202211913265337,4.463462382859627,3.9594219034818097,2.8095339087076074,4.276255836756292,3.6150652437858772,3.8620159218497565,2.0743872295696812,3.122375214885367,2.721241115901907,4.110442920445174,3.4172962916286513,2.5781808978573215,2.7229751380036524,3.323011519339273,2.8396354989072297,2.6262490029078087,0.0,3.2622287390769436,2.959541075871508,2.9786285565728194,3.0426850430763226,2.699179933195137,4.705458799144406,6.142411977141006,4.526854168617579,2.717405748772972,3.401885887043321,2.552465746018779,3.817375498385038,2.5624300240030164
cell208_HeLa_,2.846983949310891,4.8863026404711345,4.997704212852563,4.593268373639674,3.2398167740487698,5.164602962204204,4.274057319091199,4.2809868777628415,1.6936945503066028,3.310455707329134,3.303282769190208,3.8003701044028997,4.814156366059901,2.217768214001154,5.068000721932515,3.8272614625723236,3.4607312864038713,5.8924001551814795,7.351115157204225,4.923203227999558,2.555175921461167,1.7755130099797602,4.948384769138413,4.0551655536502755,3.949463502683406,3.3540112014957906,1.6995140368299415,4.672206813940951,3.0547944362438235,8.807702241227595,3.1843523891343066,5.867591185165303,4.556498531794116,3.200687225355372,3.8237679986459034,5.636775126014206,4.375680722203477,1.7007067878892825,4.149061513453933,2.4809484598747007,1.9804673495827925,6.022128805737939,5.562669410642626,2.2659856134855962,4.333261230451383,4.860178516218178,4.3703313414379075,5.480657420200704,3.6157946017779583,3.7202129703771387,4.8886354506762055,6.85168494468215,1.9622870122390494,2.636745150920903,3.864641235556147,5.758003768729115,4.3143704739522635,5.288719863345236,4.871321495217533,4.2528962126303815,2.4748702382705536,6.32005797616885,4.401080342673622,2.834585190169386,3.193412630745344,2.4339437614357005,7.179914626579745,2.7630302690101862,4.244444396654594,4.1333332783284185,3.3195092127945482,4.837305241854418,3.9293374820878872,3.4126526254707557,2.9007846406929514,1.8806290007482356,3.309046245525587,5.191304100345453,3.695511601816622,2.746857595100003,2.3089289146002097,3.468375325657953,4.342586830372412,5.435624358481833,3.0290445662314682,5.675580672916197,7.1882944263356805,4.9595156371114175,2.4982610723303926,2.3572800588674023,5.605363126521391,2.5018230850623877,3.5973928353397007,6.082041996277789,4.550717966262502,4.96339446694499,2.163155618027424,3.0921335436307937,3.404878882683042,6.056387846086318,3.156925232258771,2.8395377785693245,3.6067615185559276,3.7722345950235603,2.8577708976396883,3.9504675636090516,3.2622287390769436,0.0,4.275890922869818,3.4561013032945,4.341118243163752,2.341432601010278,3.439998193459134,9.487828648446229,6.872445709257418,3.6406272854896757,5.834777535330934,1.9285124074120847,4.118908805143125,2.132304254700415
cell595_GM12878_,4.346745059869028,2.3922905459133785,2.9040416940673204,2.82117693564156,2.9089042476346467,3.296491437725709,3.284647125485261,2.855299278706827,3.463339132795256,3.448098850195862,3.3304791003814755,2.5972592809076094,3.055112406787406,2.974325337098363,3.672121685727128,4.025668390038681,2.950153004103296,3.815083821085256,3.132223724594544,2.7719055269366737,4.371894231780411,4.43533435325498,2.4467228525251308,3.016626484601816,3.2917242374524673,3.609915250556194,3.054177456840441,2.0946207247615565,5.270535575742879,3.513051510258271,2.6961615293127332,2.973373197835234,3.0082229364099815,2.837874353728211,3.3144076168653585,2.740815486306369,2.9292321050954118,4.213832864947234,2.78811489285569,3.542291442451298,3.423834331156675,2.6985528559783156,2.908626024177965,4.4868309457163456,3.9946552090035174,2.681867316665329,3.0215874715663995,2.7938164445551976,3.007585050808725,3.351560539921193,2.8944057468412367,3.1079749014452416,4.350317495640629,3.5729410162469404,3.3202852222402646,3.0885881156439625,3.118450696593343,2.449826242023411,3.4885885181429144,2.66236802031278,4.74245072172063,2.6183689103071544,2.4759394304280224,3.7223337154401293,2.873834001380374,3.344256674092806,4.288675067196942,2.9464544221233595,3.161224308094473,3.90385391715266,3.721019372596323,3.0864585579416373,3.879924005688757,3.1130238507084833,4.533379355839719,4.367013400019518,3.177250839373243,2.857454940651179,2.8903073249266007,3.9005574263119946,2.7055550217722226,3.108741004208344,3.4297899898729463,2.6632554912104256,3.164962083873514,2.754294637047823,2.9471161674959774,2.5951028410305166,2.8319422702853476,3.5031738978468514,3.7116395304818672,4.703037764710348,3.2495903964402606,3.072677113332963,3.2371331881407954,3.00528347474126,2.613410235059116,3.005112397621771,2.960313148992355,3.2688466187475,3.914618346312973,3.5292399391577964,3.032253645964576,3.3632020332257544,3.5768309614745073,2.8039892141524736,2.959541075871508,4.275890922869818,0.0,3.466327500721764,3.1020401565955065,3.525029465996526,5.013860757031587,4.260604088479199,2.91802023145247,2.5640625326001603,2.687554333768281,3.6135765556701123,4.28558905584836,3.036427410200065
cell590_K562_,3.9753666021941787,3.577265453278149,3.6521886087316764,3.4448743773437345,2.8511232070739423,4.296501780143619,3.844292045794405,3.419293213999259,3.121874320962754,3.5090509466430113,3.0034846991139896,2.95116643245123,3.714702128325025,2.690293842341041,4.359671524000698,4.489295274911249,3.0396716710007685,4.658657786596047,4.964922285821843,3.418015620032336,3.666326513908661,3.119418298720848,3.5102053320845563,3.419369217443886,3.7088165528806183,3.780041963078731,2.880489268821142,3.0657700276810873,4.7476687590092,5.229771912292393,3.0963312373293226,3.823238717911167,3.858052039522029,3.523752766574888,3.6833210063720245,3.9029973316360653,3.8478731128353645,3.3958040066931865,3.607956378340321,3.1859424542674475,2.893709425118846,4.187423534257709,3.7029870699887613,4.2610044975592665,3.950607888960321,3.376383539029069,3.592457094927605,3.7114649761789136,3.4721302255265774,3.509085156565075,4.03727741641258,4.828863051276723,3.204254836427891,3.158029138540875,3.726753067902448,4.389512143046409,3.3952064581848953,3.6029625893760078,4.027041354759622,3.0632829268089,3.8499231690548146,3.7241795474111714,3.3984361067320834,2.8928330329380794,3.331920602685754,3.0128465065653938,5.372642193802601,3.0644599862040085,3.4743625003218526,3.8551402294902664,4.00400216323011,3.7490261142243435,3.5813679482492837,2.9242109523640063,3.7571890950280915,3.10577625495191,3.0461277713495654,3.4846935101237895,2.904355965466941,3.6401507617735263,2.553441640486456,3.090280038239129,3.6290143272019746,3.6288901141207415,3.227038141577875,3.605027475827254,4.684582697724029,3.8715320415581367,2.9498888706030835,3.249740945520286,4.41703393323491,4.403008788545291,2.9162249418865063,4.681545815054882,4.156047192830378,3.755435811256387,2.6308687408984923,3.3931569739223306,3.2721891751347005,4.42492883833845,3.86902926566723,3.361869446229998,2.9483319583857783,3.7713238440631383,3.158500893848475,2.949139161363905,2.9786285565728194,3.4561013032945,3.466327500721764,0.0,3.4713081219193604,2.913950240126228,5.067864125178337,6.022694046483666,4.196550972194734,3.1335126261840385,3.825086262856927,2.688756981842844,4.343874296483374,3.1770428304032707
